uuid,full_name,owner,description,archived,fork,pushed_at,size,stargazers_count,open_issues_count,forks_count,subscribers_count,default_branch,last_synced_at,etag,topics,latest_commit_sha,homepage,language,has_issues,has_wiki,has_pages,mirror_url,source_name,license,status,scm,pull_requests_enabled,icon_url,created_at,updated_at,dependencies_parsed_at,dependency_job_id,html_url,previous_names,tags_count,template,template_full_name,repository_url,tags_url,releases_url,manifests_url,owner_url,download_url,metadata.files.readme,metadata.files.changelog,metadata.files.contributing,metadata.files.funding,metadata.files.license,metadata.files.code_of_conduct,metadata.files.threat_model,metadata.files.audit,metadata.files.citation,metadata.files.codeowners,metadata.files.security,metadata.files.support,metadata.files.governance,commit_stats.total_commits,commit_stats.total_committers,commit_stats.mean_commits,commit_stats.dds,commit_stats.last_synced_commit,metadata.files.roadmap,metadata.files.authors,metadata.funding.github,metadata.funding.open_collective,commit_stats,metadata.funding.patreon,metadata.funding.ko_fi,metadata.funding.tidelift,metadata.funding.community_bridge,metadata.funding.liberapay,metadata.funding.issuehunt,metadata.funding.otechie,metadata.funding.custom
254219163,airbnb/ResilientDecoding,airbnb,This package makes your Decodable types resilient to decoding errors and allows you to inspect those errors.,False,False,2023-11-09T15:11:24.000Z,94,580,1,28,16,master,2024-01-18T09:05:22.578Z,,[],,,Swift,True,,,,,mit,,git,True,https://github.com/airbnb.png,2020-04-08T22:57:54.000Z,2023-12-13T19:43:29.000Z,2024-01-18T05:05:09.916Z,6177305a-d72a-4a1f-bdd0-d8bbaec3a4ae,https://github.com/airbnb/ResilientDecoding,[],6,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2FResilientDecoding,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2FResilientDecoding/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2FResilientDecoding/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2FResilientDecoding/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/ResilientDecoding/tar.gz/refs/heads/master,README.md,,Contributing.md,,LICENSE,CODE_OF_CONDUCT.md,,,,,,,,37.0,11.0,3.3636363636363638,0.6216216216216216,47c0bd0fa9462c01b8b171a6011f848899e0cee2,,,,,,,,,,,,,
7491726,airbnb/nerve,airbnb,A service registration daemon that performs health checks; companion to airbnb/synapse,False,False,2023-10-21T11:47:38.000Z,391,944,16,164,296,master,2024-01-18T08:48:43.257Z,,[],,,Ruby,True,,,,,mit,,git,True,https://github.com/airbnb.png,2013-01-07T23:16:00.000Z,2023-12-28T06:16:02.000Z,2024-01-18T04:51:48.990Z,ec44526b-0529-4e6b-889f-60e0dfe56562,https://github.com/airbnb/nerve,[],21,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fnerve,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fnerve/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fnerve/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fnerve/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/nerve/tar.gz/refs/heads/master,README.md,,CONTRIBUTING.md,,LICENSE.txt,,,,,,,,,263.0,37.0,7.108108108108108,0.6615969581749049,f28923bfd079a8e3cca79790d8bbed5d4bfd8168,,,,,,,,,,,,,
13790787,airbnb/smartstack-cookbook,airbnb,The chef recipes for running and testing Airbnb's SmartStack,True,False,2020-07-28T21:34:48.000Z,47,244,10,51,30,master,2024-01-18T08:48:29.345Z,,[],,,Ruby,True,,,,,mit,,git,True,https://github.com/airbnb.png,2013-10-23T01:40:28.000Z,2024-01-03T14:10:53.000Z,2022-09-13T08:23:08.597Z,,https://github.com/airbnb/smartstack-cookbook,[],4,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fsmartstack-cookbook,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fsmartstack-cookbook/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fsmartstack-cookbook/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fsmartstack-cookbook/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/smartstack-cookbook/tar.gz/refs/heads/master,README.md,,,,LICENSE.txt,,,,,,,,,,,,,,,,,,,,,,,,,,
8510988,airbnb/optica,airbnb,A tool for keeping track of nodes in your infrastructure,False,False,2022-07-28T17:49:04.000Z,93,134,2,32,277,master,2024-01-18T08:48:23.503Z,,[],,,Ruby,True,,,,,mit,,git,True,https://github.com/airbnb.png,2013-03-01T21:50:13.000Z,2024-01-18T08:48:23.504Z,2022-08-24T19:00:31.839Z,,https://github.com/airbnb/optica,[],32,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Foptica,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Foptica/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Foptica/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Foptica/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/optica/tar.gz/refs/heads/master,README.md,,,,LICENSE.txt,,,,,,,,,,,,,,,,,,,,,,,,,,
143961914,airbnb/artificial-adversary,airbnb,🗣️ Tool to generate adversarial text examples and test machine learning models against them,False,False,2022-01-07T11:24:14.000Z,119,389,7,62,19,master,2024-01-18T04:11:54.547Z,,"['adversarial-examples', 'black-box-attacks', 'black-box-benchmarking', 'classification', 'data-mining', 'data-science', 'machine-learning', 'metrics', 'python', 'python2', 'python3', 'spam', 'spam-classification', 'spam-detection', 'spam-filtering', 'text', 'text-analysis', 'text-classification', 'text-mining', 'text-processing']",,,Python,True,,,,,mit,,git,True,https://github.com/airbnb.png,2018-08-08T04:42:11.000Z,2024-01-18T04:11:54.548Z,2022-08-07T18:15:27.349Z,,https://github.com/airbnb/artificial-adversary,[],4,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fartificial-adversary,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fartificial-adversary/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fartificial-adversary/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fartificial-adversary/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/artificial-adversary/tar.gz/refs/heads/master,README.md,,,,LICENSE,,,,,,,,,,,,,,,,,,,,,,,,,,
45886508,airbnb/babel-preset-airbnb,airbnb,A babel preset for transforming your JavaScript for Airbnb,False,False,2023-10-25T08:54:51.000Z,127,223,4,48,19,master,2024-01-18T02:35:59.373Z,,[],,,JavaScript,True,,,,,mit,,git,True,https://github.com/airbnb.png,2015-11-10T04:06:34.000Z,2023-12-27T03:21:20.000Z,2023-09-24T15:25:46.010Z,,https://github.com/airbnb/babel-preset-airbnb,[],35,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fbabel-preset-airbnb,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fbabel-preset-airbnb/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fbabel-preset-airbnb/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fbabel-preset-airbnb/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/babel-preset-airbnb/tar.gz/refs/heads/master,README.md,CHANGELOG.md,,,LICENSE.md,,,,,,,,,129.0,12.0,10.75,0.5503875968992248,dbc33b08a45daee061bb0bdf8f2e6ed7c45f6154,,,,,,,,,,,,,
91846964,airbnb/react-with-styles-interface-css,airbnb,:page_with_curl: CSS interface for react-with-styles,False,False,2023-03-04T02:00:14.000Z,127,30,3,15,28,master,2024-01-17T20:43:10.640Z,,"['css', 'react', 'react-with-styles']",,,JavaScript,True,,,,,mit,,git,True,https://github.com/airbnb.png,2017-05-19T21:32:16.000Z,2024-01-17T20:43:10.641Z,2022-07-30T22:07:58.533Z,9ef177fd-cda9-4273-a98d-06f189cd9f67,https://github.com/airbnb/react-with-styles-interface-css,[],24,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Freact-with-styles-interface-css,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Freact-with-styles-interface-css/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Freact-with-styles-interface-css/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Freact-with-styles-interface-css/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/react-with-styles-interface-css/tar.gz/refs/heads/master,README.md,,,,LICENSE,,,,,,,,,115.0,7.0,16.428571428571427,0.6260869565217391,d876f97c2ecded483266b25248578ea439a0f818,,,,,,,,,,,,,
99744178,airbnb/react-with-direction,airbnb,Components to provide and consume RTL or LTR direction in React,False,False,2023-03-04T02:10:44.000Z,49,192,9,37,27,master,2024-01-17T20:43:10.534Z,,"['directionality', 'higher-order-component', 'hoc', 'left-to-right', 'ltr', 'provider', 'react', 'right-to-left', 'rtl']",,,JavaScript,True,,,,,mit,,git,True,https://github.com/airbnb.png,2017-08-08T23:15:17.000Z,2023-12-13T16:41:41.000Z,2022-08-07T11:00:45.153Z,7d557006-035f-4bb5-ae28-7ca5c39e6623,https://github.com/airbnb/react-with-direction,[],7,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Freact-with-direction,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Freact-with-direction/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Freact-with-direction/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Freact-with-direction/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/react-with-direction/tar.gz/refs/heads/master,README.md,CHANGELOG.md,,,LICENSE,,,,,,,,,46.0,8.0,5.75,0.4130434782608695,d6a8523379df6b27a6271b96cf0224741c1e5620,,,,,,,,,,,,,
94643724,airbnb/is-touch-device,airbnb,Is the current JS environment a touch device?,False,False,2023-03-04T01:56:04.000Z,22,90,2,15,27,master,2024-01-17T20:43:06.739Z,,[],,,JavaScript,True,,,,,mit,,git,True,https://github.com/airbnb.png,2017-06-17T19:07:14.000Z,2024-01-17T20:43:06.740Z,2022-08-15T08:31:05.465Z,6f6933db-b7a8-425b-9b76-a095b720cd07,https://github.com/airbnb/is-touch-device,[],2,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fis-touch-device,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fis-touch-device/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fis-touch-device/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fis-touch-device/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/is-touch-device/tar.gz/refs/heads/master,README.md,CHANGELOG.md,,,LICENSE,,,,,,,,,19.0,3.0,6.333333333333333,0.10526315789473684,224506a94d64d478aae65d25f184a4405339f453,,,,,,,,,,,,,
71096562,airbnb/babel-plugin-dynamic-import-webpack,airbnb,"Babel plugin to transpile import() to require.ensure, for Webpack",False,False,2023-03-04T01:41:31.000Z,99,496,15,46,32,master,2024-01-17T18:49:06.811Z,,[],,,JavaScript,True,,,,,mit,,git,True,https://github.com/airbnb.png,2016-10-17T03:24:19.000Z,2024-01-17T18:49:06.812Z,2022-10-04T16:16:19.629Z,,https://github.com/airbnb/babel-plugin-dynamic-import-webpack,[],4,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fbabel-plugin-dynamic-import-webpack,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fbabel-plugin-dynamic-import-webpack/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fbabel-plugin-dynamic-import-webpack/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fbabel-plugin-dynamic-import-webpack/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/babel-plugin-dynamic-import-webpack/tar.gz/refs/heads/master,README.md,CHANGELOG.md,,,LICENSE,,,,,,,,,46.0,10.0,4.6,0.5652173913043479,ca32f0be9a9db5d2bd251881e31743028d6892d7,,,,,,,,,,,,,
60133112,airbnb/hypernova,airbnb,A service for server-side rendering your JavaScript views,True,False,2023-10-09T17:55:43.000Z,306,5829,48,249,95,master,2024-01-17T18:48:49.876Z,,[],,,JavaScript,True,,,,,mit,,git,True,https://github.com/airbnb.png,2016-06-01T00:34:24.000Z,2024-01-17T18:48:49.877Z,2023-01-28T16:16:21.287Z,3a396065-c184-40bf-b142-87081aea4f6a,https://github.com/airbnb/hypernova,[],17,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fhypernova,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fhypernova/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fhypernova/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fhypernova/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/hypernova/tar.gz/refs/heads/master,README.md,CHANGELOG.md,,,LICENSE,,,,,,,,,129.0,26.0,4.961538461538462,0.6046511627906976,125c346022084e2d820f9da490b4468cba60d25e,,,,,,,,,,,,,
95724876,airbnb/BuckSample,airbnb,An example app showing how Buck can be used to build a simple iOS app.,False,False,2023-12-22T20:46:29.000Z,227294,456,21,68,178,master,2024-01-17T02:31:11.564Z,,[],,,Objective-C,True,,,,,,,git,True,https://github.com/airbnb.png,2017-06-29T01:07:24.000Z,2024-01-09T09:51:42.000Z,2023-02-12T07:46:47.611Z,,https://github.com/airbnb/BuckSample,[],1,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2FBuckSample,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2FBuckSample/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2FBuckSample/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2FBuckSample/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/BuckSample/tar.gz/refs/heads/master,README.md,,,,,,,,,,,,,234.0,24.0,9.75,0.5854700854700854,9fcec515985c9a98a89c0e7c2b662c6b963bd5c3,,,,,,,,,,,,,
65946246,airbnb/browser-shims,airbnb,Browser and JS shims used by Airbnb.,False,False,2023-03-04T01:31:05.000Z,80,118,0,18,222,master,2024-01-16T21:25:38.173Z,,"['browser-shims', 'polyfill']",,,JavaScript,True,,,,,mit,,git,True,https://github.com/airbnb.png,2016-08-17T22:22:55.000Z,2024-01-16T21:25:38.174Z,2023-09-24T15:25:46.013Z,,https://github.com/airbnb/browser-shims,[],23,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fbrowser-shims,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fbrowser-shims/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fbrowser-shims/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fbrowser-shims/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/browser-shims/tar.gz/refs/heads/master,README.md,CHANGELOG.md,,,LICENSE,,,,,,,,,95.0,9.0,10.555555555555555,0.18947368421052635,bd6b79a5737a7db52ae4d02c10c6a50413d17798,,,,,,,,,,,,,
37286678,airbnb/DeepLinkDispatch,airbnb,"A simple, annotation-based library for making deep link handling better on Android",False,False,2023-06-27T23:16:54.000Z,2819,4339,57,419,119,master,2024-01-15T18:30:21.493Z,,"['android', 'annotation-processor', 'deep-links']",,http://nerds.airbnb.com/deeplinkdispatch/,Java,True,,,,,,,git,True,https://github.com/airbnb.png,2015-06-11T21:16:48.000Z,2024-01-14T12:03:28.000Z,2023-09-24T15:25:49.019Z,,https://github.com/airbnb/DeepLinkDispatch,[],25,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2FDeepLinkDispatch,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2FDeepLinkDispatch/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2FDeepLinkDispatch/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2FDeepLinkDispatch/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/DeepLinkDispatch/tar.gz/refs/heads/master,README.md,CHANGELOG.md,CONTRIBUTING.md,,,,,,,,,,,288.0,53.0,5.433962264150943,0.7083333333333333,4fdf7629c7bfb413f684a8180ea9a5d98ed17de0,,,,,,,,,,,,,
30977962,airbnb/AirMapView,airbnb,A view abstraction to provide a map user interface with various underlying map providers,False,False,2022-01-10T21:33:33.000Z,8649,1859,26,224,167,master,2024-01-15T17:55:19.478Z,,"['airmapview', 'android', 'google-maps', 'java', 'map', 'mapbox']",,http://airbnb.github.io/AirMapView/,Java,True,,,,,apache-2.0,,git,True,https://github.com/airbnb.png,2015-02-18T17:50:15.000Z,2024-01-09T10:51:16.000Z,2022-07-12T16:09:08.653Z,,https://github.com/airbnb/AirMapView,[],5,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2FAirMapView,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2FAirMapView/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2FAirMapView/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2FAirMapView/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/AirMapView/tar.gz/refs/heads/master,README.md,CHANGELOG.md,CONTRIBUTING.md,,LICENSE,,,,,,,,,,,,,,,,,,,,,,,,,,
89012427,airbnb/react-sketchapp,airbnb,render React components to Sketch ⚛️💎,False,False,2023-03-04T02:16:59.000Z,4428,14963,34,898,408,master,2024-01-15T05:08:45.055Z,,"['react', 'react-renderer', 'react-sketchapp', 'sketch', 'sketch-plugin']",,http://airbnb.io/react-sketchapp/,TypeScript,True,,,,,mit,,git,True,https://github.com/airbnb.png,2017-04-21T18:27:39.000Z,2024-01-14T14:09:26.000Z,2022-06-26T07:08:10.610Z,,https://github.com/airbnb/react-sketchapp,[],55,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Freact-sketchapp,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Freact-sketchapp/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Freact-sketchapp/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Freact-sketchapp/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/react-sketchapp/tar.gz/refs/heads/master,README.md,CHANGELOG.md,.github/CONTRIBUTING.md,,LICENSE,.github/CODE_OF_CONDUCT.md,,,,,,,,631.0,69.0,9.144927536231885,0.6671949286846276,b238e69c6f1e65ec6b1d8a908a91fbd9a8cc43a7,,,,,,,,,,,,,
60374764,airbnb/hypernova-react,airbnb,React bindings for Hypernova.,True,False,2023-10-09T17:54:21.000Z,79,247,11,49,24,master,2024-01-15T00:48:40.929Z,,[],,https://github.com/airbnb/hypernova,JavaScript,True,,,,,mit,,git,True,https://github.com/airbnb.png,2016-06-03T20:08:13.000Z,2024-01-12T14:46:27.000Z,2022-08-15T21:00:27.343Z,,https://github.com/airbnb/hypernova-react,[],3,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fhypernova-react,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fhypernova-react/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fhypernova-react/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fhypernova-react/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/hypernova-react/tar.gz/refs/heads/master,README.md,,,,LICENSE,,,,,,,,,35.0,6.0,5.833333333333333,0.2571428571428571,c41ac8e84229707fd5dbf0db1b976438e9a4118f,,,,,,,,,,,,,
52130915,airbnb/mocha-wrap,airbnb,Fluent pluggable interface for easily wrapping `describe` and `it` blocks in Mocha tests.,False,False,2023-03-04T01:14:26.000Z,77,54,3,18,17,master,2024-01-15T00:03:06.821Z,,"['javascript', 'javascript-tests', 'mocha', 'mocha-tests', 'mocha-wrap', 'testing', 'testing-tools', 'tests']",,,JavaScript,True,,,,,mit,,git,True,https://github.com/airbnb.png,2016-02-20T01:42:29.000Z,2023-09-02T00:20:33.000Z,2022-09-07T01:52:46.486Z,a510aa5c-2fb5-4ed8-a608-f353c47d731b,https://github.com/airbnb/mocha-wrap,[],12,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fmocha-wrap,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fmocha-wrap/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fmocha-wrap/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fmocha-wrap/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/mocha-wrap/tar.gz/refs/heads/master,README.md,CHANGELOG.md,,,LICENSE,,,,,,,,,84.0,4.0,21.0,0.0714285714285714,e6bf4f6cff6d40425b2af323186cc1e69d05a270,,,,,,,,,,,,,
80570925,airbnb/hypernova-amp,airbnb,,True,False,2023-10-06T23:04:43.000Z,41,19,0,16,27,master,2024-01-14T23:25:32.194Z,,[],,,JavaScript,True,,,,,mit,,git,True,https://github.com/airbnb.png,2017-01-31T22:58:07.000Z,2024-01-14T23:25:32.194Z,2023-02-19T18:30:36.775Z,63fa4920-b304-4805-8fa7-d8344f1829f7,https://github.com/airbnb/hypernova-amp,[],12,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fhypernova-amp,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fhypernova-amp/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fhypernova-amp/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fhypernova-amp/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/hypernova-amp/tar.gz/refs/heads/master,README.md,CHANGELOG.md,,,LICENSE,,,,,,,,,32.0,8.0,4.0,0.40625,50b5409207f80a0d1ffd4dc866464b402abcc892,,,,,,,,,,,,,
66879897,airbnb/react-with-styles-interface-react-native,airbnb,Interface to use react-with-styles with React Native,False,False,2023-03-04T01:39:26.000Z,148,63,12,20,27,master,2024-01-14T22:51:53.113Z,,[],,,JavaScript,True,,,,,mit,,git,True,https://github.com/airbnb.png,2016-08-29T20:55:18.000Z,2024-01-12T14:43:42.000Z,2023-09-24T15:26:00.516Z,,https://github.com/airbnb/react-with-styles-interface-react-native,[],1,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Freact-with-styles-interface-react-native,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Freact-with-styles-interface-react-native/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Freact-with-styles-interface-react-native/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Freact-with-styles-interface-react-native/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/react-with-styles-interface-react-native/tar.gz/refs/heads/master,README.md,CHANGELOG.md,,,LICENSE,,,,,,,,,11.0,3.0,3.6666666666666665,0.6363636363636364,f77d0496b363c0642cc1c42427c4fb95b22be2e5,,,,,,,,,,,,,
