uuid,full_name,owner,description,archived,fork,pushed_at,size,stargazers_count,open_issues_count,forks_count,subscribers_count,default_branch,last_synced_at,etag,topics,latest_commit_sha,homepage,language,has_issues,has_wiki,has_pages,mirror_url,source_name,license,status,scm,pull_requests_enabled,icon_url,created_at,updated_at,dependencies_parsed_at,dependency_job_id,html_url,commit_stats,previous_names,tags_count,template,template_full_name,repository_url,tags_url,releases_url,manifests_url,owner_url,download_url,metadata.files.readme,metadata.files.changelog,metadata.files.contributing,metadata.files.funding,metadata.files.license,metadata.files.code_of_conduct,metadata.files.threat_model,metadata.files.audit,metadata.files.citation,metadata.files.codeowners,metadata.files.security,metadata.files.support,metadata.files.governance,metadata.files.roadmap,metadata.files.authors,commit_stats.total_commits,commit_stats.total_committers,commit_stats.mean_commits,commit_stats.dds,commit_stats.last_synced_commit
475111246,CMSgov/ab2d-lambdas,CMSgov,,False,False,2024-01-19T21:57:29.000Z,293,1,1,0,6,main,2024-01-20T08:40:54.822Z,,[],,,Java,True,,,,,,,git,True,https://github.com/CMSgov.png,2022-03-28T17:35:35.000Z,2024-01-20T08:40:54.823Z,2023-02-16T22:15:45.106Z,c9875262-4681-4554-afcb-4b264fb9c96e,https://github.com/CMSgov/ab2d-lambdas,,[],0.0,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fab2d-lambdas,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fab2d-lambdas/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fab2d-lambdas/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fab2d-lambdas/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/CMSgov,https://codeload.github.com/CMSgov/ab2d-lambdas/tar.gz/refs/heads/main,README.md,,,,,,,audit/README.md,,,,,,,,,,,,
215848922,CMSgov/easi-app,CMSgov,EASi App,False,False,2024-01-19T20:16:06.000Z,39086,20,5,12,17,main,2024-01-20T07:16:44.156Z,,[],,,TypeScript,True,,,,,apache-2.0,,git,True,https://github.com/CMSgov.png,2019-10-17T17:29:28.000Z,2024-01-20T07:16:44.157Z,2024-01-16T21:53:58.954Z,,https://github.com/CMSgov/easi-app,,[],2.0,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Feasi-app,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Feasi-app/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Feasi-app/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Feasi-app/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/CMSgov,https://codeload.github.com/CMSgov/easi-app/tar.gz/refs/heads/main,README.md,,,,LICENSE,,,,,.github/CODEOWNERS,,,,,,,,,,
623468940,CMSgov/ab2d-bcda-dpc-platform,CMSgov,"Platform team code for supporting AB2D, BCDA, and DPC.",False,False,2024-01-20T06:43:26.000Z,1844,0,3,0,9,main,2024-01-20T06:57:17.801Z,,"['engineering', 'platform']",,,HCL,True,,,,,,,git,True,https://github.com/CMSgov.png,2023-04-04T12:40:46.000Z,2024-01-20T06:57:17.801Z,2023-05-25T23:30:22.495Z,a7ee9f8c-9ad5-46a9-92fb-c8f9e868cd4e,https://github.com/CMSgov/ab2d-bcda-dpc-platform,,[],0.0,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fab2d-bcda-dpc-platform,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fab2d-bcda-dpc-platform/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fab2d-bcda-dpc-platform/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fab2d-bcda-dpc-platform/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/CMSgov,https://codeload.github.com/CMSgov/ab2d-bcda-dpc-platform/tar.gz/refs/heads/main,README.md,,,,,,,,,.github/CODEOWNERS,,,,,,,,,,
169102492,CMSgov/dpc-app,CMSgov,Data @ the point of care application,False,False,2024-01-19T21:58:03.000Z,62449,40,20,16,21,master,2024-01-20T06:01:21.246Z,,[],,https://dpc.cms.gov/,Java,True,,,,,cc0-1.0,,git,True,https://github.com/CMSgov.png,2019-02-04T15:45:48.000Z,2023-03-20T19:40:42.000Z,2024-01-16T19:02:48.367Z,c1edbaa8-5588-4eee-b505-4c58f47d6171,https://github.com/CMSgov/dpc-app,,[],158.0,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fdpc-app,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fdpc-app/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fdpc-app/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fdpc-app/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/CMSgov,https://codeload.github.com/CMSgov/dpc-app/tar.gz/refs/heads/master,README.md,,,,LICENSE.md,,,,,,,,,,,,,,,
78230762,CMSgov/qpp-measures-data,CMSgov,QPP Measures Data,False,False,2024-01-19T21:59:19.000Z,35504,84,1,50,73,develop,2024-01-20T04:51:57.060Z,,[],,,JavaScript,True,,,,,,,git,True,https://github.com/CMSgov.png,2017-01-06T18:57:02.000Z,2023-12-16T10:39:40.000Z,2023-12-13T19:10:37.848Z,c48e832d-dc1e-45ca-aaad-d7859bfed227,https://github.com/CMSgov/qpp-measures-data,,[],199.0,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fqpp-measures-data,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fqpp-measures-data/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fqpp-measures-data/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fqpp-measures-data/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/CMSgov,https://codeload.github.com/CMSgov/qpp-measures-data/tar.gz/refs/heads/develop,README.md,,CONTRIBUTING.md,,,,,,,CODEOWNERS,,,,,,825.0,80.0,10.3125,0.88,b33e6744ea562863f958dd2a5be572eeb4bdb3c8
108745992,CMSgov/bluebutton-site-static,CMSgov,CMS Blue Button API website and developer docs,False,False,2024-01-19T21:45:08.000Z,115844,8,3,12,19,master,2024-01-19T22:54:55.103Z,,[],,https://bluebutton.cms.gov,HTML,True,,,,,,,git,True,https://github.com/CMSgov.png,2017-10-29T15:24:45.000Z,2023-12-07T17:01:23.000Z,2023-10-30T20:29:24.102Z,8abef74a-b7fc-437c-884e-83571f02fa6c,https://github.com/CMSgov/bluebutton-site-static,,[],12.0,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-site-static,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-site-static/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-site-static/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-site-static/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/CMSgov,https://codeload.github.com/CMSgov/bluebutton-site-static/tar.gz/refs/heads/master,README.md,,,,,,,,,,,,,,,,,,,
81481099,CMSgov/qpp-submissions-docs,CMSgov,Developer documentation for building against the QPP Submissions API,False,False,2024-01-19T16:41:27.000Z,9565,8,0,8,45,master,2024-01-19T17:49:03.544Z,,[],,https://cmsgov.github.io/qpp-submissions-docs,TypeScript,True,,,,,cc0-1.0,,git,True,https://github.com/CMSgov.png,2017-02-09T18:24:34.000Z,2023-10-11T16:10:06.000Z,2023-02-10T15:45:42.247Z,d7a68f62-a093-4d2d-9a7f-755967944d99,https://github.com/CMSgov/qpp-submissions-docs,,[],11.0,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fqpp-submissions-docs,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fqpp-submissions-docs/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fqpp-submissions-docs/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fqpp-submissions-docs/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/CMSgov,https://codeload.github.com/CMSgov/qpp-submissions-docs/tar.gz/refs/heads/master,README.md,,.github/CONTRIBUTING.md,,LICENSE,,,,,.github/CODEOWNERS,,.github/SUPPORT.md,,,,,,,,
210904925,CMSgov/ab2d,CMSgov,Claims Data to Part D Sponsors API,False,False,2024-01-18T15:40:31.000Z,10853,6,4,2,15,master,2024-01-19T03:37:06.763Z,,[],,https://ab2d.cms.gov/,Java,True,,,,,cc0-1.0,,git,True,https://github.com/CMSgov.png,2019-09-25T17:41:43.000Z,2024-01-19T03:37:06.764Z,2023-10-02T21:12:12.167Z,4cb5540d-bf0c-419c-8b23-9320b6edb755,https://github.com/CMSgov/ab2d,,[],2.0,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fab2d,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fab2d/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fab2d/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fab2d/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/CMSgov,https://codeload.github.com/CMSgov/ab2d/tar.gz/refs/heads/master,README.md,,,,LICENSE,,,,,.github/CODEOWNERS,,,,,,,,,,
409338174,CMSgov/bluebutton-sample-client-nodejs-react,CMSgov,,False,False,2024-01-17T22:17:10.000Z,2616,0,13,0,14,master,2024-01-18T08:58:09.487Z,,[],,,TypeScript,True,,,,,cc0-1.0,,git,True,https://github.com/CMSgov.png,2021-09-22T19:55:37.000Z,2024-01-18T08:58:09.488Z,2023-02-08T10:46:05.397Z,2cbc0fea-90be-47d0-a009-c696412e3a7e,https://github.com/CMSgov/bluebutton-sample-client-nodejs-react,,[],0.0,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-sample-client-nodejs-react,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-sample-client-nodejs-react/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-sample-client-nodejs-react/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-sample-client-nodejs-react/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/CMSgov,https://codeload.github.com/CMSgov/bluebutton-sample-client-nodejs-react/tar.gz/refs/heads/master,README-bb2-dev.md,,,,LICENSE,,,,,,,,,,,,,,,
633453761,CMSgov/hpt-tool,CMSgov,Validator tool for CMS Hospital Price Transparency machine-readable files,False,False,2024-01-17T16:04:36.000Z,272,8,1,3,7,main,2024-01-18T08:46:44.431Z,,[],,https://cmsgov.github.io/hpt-tool/,JavaScript,True,,,,,other,,git,True,https://github.com/CMSgov.png,2023-04-27T14:28:36.000Z,2024-01-17T19:47:49.000Z,2024-01-17T00:01:58.309Z,,https://github.com/CMSgov/hpt-tool,,"['cmsgov/hpt-validator-tool', 'cmsgov/hpt-tool']",0.0,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fhpt-tool,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fhpt-tool/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fhpt-tool/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fhpt-tool/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/CMSgov,https://codeload.github.com/CMSgov/hpt-tool/tar.gz/refs/heads/main,README.md,,CONTRIBUTING.md,,LICENSE.md,,,,,,SECURITY.md,,,,,,,,,
210872780,CMSgov/bcda-ssas-app,CMSgov,SSAS component of BCDA application,False,False,2024-01-17T18:38:55.000Z,6445,7,1,1,22,master,2024-01-18T08:14:16.296Z,,[],,,Go,True,,,,,other,,git,True,https://github.com/CMSgov.png,2019-09-25T14:59:52.000Z,2024-01-18T08:14:16.297Z,2023-09-27T02:39:15.796Z,337795ac-8cb9-423d-9f50-7dee170a194e,https://github.com/CMSgov/bcda-ssas-app,,[],157.0,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbcda-ssas-app,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbcda-ssas-app/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbcda-ssas-app/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbcda-ssas-app/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/CMSgov,https://codeload.github.com/CMSgov/bcda-ssas-app/tar.gz/refs/heads/master,README.md,,,,LICENSE.md,,,,,,,,,,,,,,,
411004701,CMSgov/bluebutton-sample-client-python-react,CMSgov,,False,False,2024-01-17T18:46:05.000Z,1075,3,20,1,13,main,2024-01-18T02:43:49.113Z,,[],,,TypeScript,True,,,,,cc0-1.0,,git,True,https://github.com/CMSgov.png,2021-09-27T18:47:01.000Z,2023-06-23T14:35:49.000Z,2023-11-07T16:36:49.218Z,c4eeac4b-66d1-4d6f-a187-7338b7bea89a,https://github.com/CMSgov/bluebutton-sample-client-python-react,,[],0.0,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-sample-client-python-react,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-sample-client-python-react/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-sample-client-python-react/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-sample-client-python-react/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/CMSgov,https://codeload.github.com/CMSgov/bluebutton-sample-client-python-react/tar.gz/refs/heads/main,README-bb2-dev.md,,,,LICENSE,,,,,,,,,,,,,,,
633452939,CMSgov/hpt-validator,CMSgov,Validation library for CMS Hospital Price Transparency machine-readable files,False,False,2024-01-16T17:56:57.000Z,223,2,1,1,7,main,2024-01-17T07:14:57.894Z,,[],,,TypeScript,True,,,,,other,,git,True,https://github.com/CMSgov.png,2023-04-27T14:26:38.000Z,2024-01-17T07:14:57.894Z,2024-01-15T22:32:48.838Z,83413008-54f0-4a44-9cee-35043b5021f8,https://github.com/CMSgov/hpt-validator,,['cmsgov/hpt-validator'],13.0,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fhpt-validator,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fhpt-validator/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fhpt-validator/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fhpt-validator/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/CMSgov,https://codeload.github.com/CMSgov/hpt-validator/tar.gz/refs/heads/main,README.md,,CONTRIBUTING.md,,LICENSE.md,,,,,,SECURITY.md,,,,,,,,,
560099202,CMSgov/hospital-price-transparency,CMSgov,,False,False,2024-01-16T22:34:43.000Z,85,18,0,1,15,master,2024-01-17T06:00:59.169Z,,[],,,,True,,,,,,,git,True,https://github.com/CMSgov.png,2022-10-31T18:26:51.000Z,2024-01-03T14:25:32.000Z,2023-11-27T21:25:14.060Z,56c0f377-d876-4850-a6bc-ff5ad80bd886,https://github.com/CMSgov/hospital-price-transparency,,['cmsgov/hospital-price-transparency'],0.0,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fhospital-price-transparency,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fhospital-price-transparency/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fhospital-price-transparency/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fhospital-price-transparency/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/CMSgov,https://codeload.github.com/CMSgov/hospital-price-transparency/tar.gz/refs/heads/master,README.md,,,,,,,,,,,,,,,,,,,
141726185,CMSgov/bcda-app,CMSgov,Beneficiary Claims Data API,False,False,2024-01-16T20:14:59.000Z,213745,41,8,15,27,master,2024-01-17T04:01:45.098Z,,[],,https://bcda.cms.gov/,PLpgSQL,True,,,,,other,,git,True,https://github.com/CMSgov.png,2018-07-20T15:04:55.000Z,2023-12-11T22:27:05.000Z,2023-10-02T17:58:06.684Z,7c0b793e-17e0-4bd4-a5bb-6a8bd1128fa8,https://github.com/CMSgov/bcda-app,,[],202.0,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbcda-app,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbcda-app/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbcda-app/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbcda-app/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/CMSgov,https://codeload.github.com/CMSgov/bcda-app/tar.gz/refs/heads/master,README.md,,,,LICENSE.md,,,,,,,,,,,,,,,
50062960,CMSgov/bluebutton-web-server,CMSgov,Blue Button API,False,False,2024-01-16T19:30:35.000Z,817777,36,6,26,23,master,2024-01-17T03:09:58.188Z,,"['django', 'fhir-server', 'oauth-provider', 'oauth-server', 'oauth2-server']",,https://sandbox.bluebutton.cms.gov,Python,True,,,,,other,,git,True,https://github.com/CMSgov.png,2016-01-20T21:52:00.000Z,2023-12-19T17:38:30.000Z,2023-10-27T17:34:58.396Z,593b9387-a554-4cfd-bdbe-7eb8a91022b5,https://github.com/CMSgov/bluebutton-web-server,,[],116.0,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-web-server,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-web-server/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-web-server/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-web-server/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/CMSgov,https://codeload.github.com/CMSgov/bluebutton-web-server/tar.gz/refs/heads/master,README.md,,,,LICENSE,,,,,,,,,,AUTHORS,,,,,
81160818,CMSgov/design-system,CMSgov,"Open source design and front-end development resources for creating Section 508 compliant, responsive, and consistent websites.",False,False,2024-01-12T22:52:40.000Z,1680234,282,23,86,56,main,2024-01-16T04:34:40.863Z,,"['a11y', 'civic-tech', 'css', 'design-system', 'dotgov', 'government', 'government-tech', 'guidelines', 'react', 'sass', 'section-508', 'utility-classes']",,https://design.cms.gov,TypeScript,True,,,,,other,,git,True,https://github.com/CMSgov.png,2017-02-07T03:13:01.000Z,2024-01-17T19:02:53.272Z,2023-10-17T02:17:43.497Z,a1f824b2-02b8-402e-83a9-89649751a483,https://github.com/CMSgov/design-system,,[],560.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fdesign-system,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fdesign-system/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fdesign-system/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fdesign-system/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/CMSgov,https://codeload.github.com/CMSgov/design-system/tar.gz/refs/heads/main,README.md,,CONTRIBUTING.md,,LICENSE.md,CODE_OF_CONDUCT.md,,,,,,,GOVERNANCE.md,,,2025.0,45.0,45.0,0.7713580246913581,024633f50e9aa1e0eb087edd356f3bfeb69c3def
307453168,CMSgov/hcgov-design-system,CMSgov,Archived. This repository has been moved to https://github.com/CMSgov/design-system/tree/master/packages/ds-healthcare-gov,True,False,2021-11-11T19:47:00.000Z,15065,8,11,0,14,master,2024-01-16T04:34:40.593Z,,"['ally', 'civictech', 'cms', 'design-system', 'dotgov', 'gov', 'govtech', 'guidelines', 'healthcare', 'react', 'sass']",,https://cmsgov.github.io/hcgov-design-system/,JavaScript,True,,,,,,,git,True,https://github.com/CMSgov.png,2020-10-26T17:30:47.000Z,2023-09-08T18:14:05.000Z,2022-09-01T16:22:01.722Z,,https://github.com/CMSgov/hcgov-design-system,,[],23.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fhcgov-design-system,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fhcgov-design-system/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fhcgov-design-system/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fhcgov-design-system/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/CMSgov,https://codeload.github.com/CMSgov/hcgov-design-system/tar.gz/refs/heads/master,,,,,,,,,,,,,,,,,,,,
320685560,CMSgov/mgov-design-system,CMSgov,"The Medicare.gov Design System contains shared design and front-end development resources for Medicare.gov applications, and is built on top of the CMS Design System.",True,False,2022-02-07T17:17:47.000Z,41455,3,11,3,14,master,2024-01-16T04:34:40.457Z,,"['ally', 'civictech', 'cms', 'design-system', 'dotgov', 'govtech', 'react', 'sass', 'typescript']",,https://cmsgov.github.io/mgov-design-system/.,TypeScript,True,,,,,,,git,True,https://github.com/CMSgov.png,2020-12-11T21:15:03.000Z,2023-09-11T17:13:08.000Z,2022-08-31T14:23:11.426Z,,https://github.com/CMSgov/mgov-design-system,,[],10.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fmgov-design-system,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fmgov-design-system/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fmgov-design-system/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fmgov-design-system/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/CMSgov,https://codeload.github.com/CMSgov/mgov-design-system/tar.gz/refs/heads/master,,,,,,,,,,,,,,,,,,,,
347135502,CMSgov/ars-machine-readable,CMSgov,Publish a machine readable version of the ARS standards to facilitate compliance as code efforts.,False,False,2024-01-10T16:11:12.000Z,5850,21,13,4,16,main,2024-01-14T11:06:10.191Z,,[],,,XSLT,True,,,,,,,git,True,https://github.com/CMSgov.png,2021-03-12T16:53:09.000Z,2023-08-02T13:29:07.000Z,2024-01-14T06:14:54.578Z,,https://github.com/CMSgov/ars-machine-readable,,[],0.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fars-machine-readable,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fars-machine-readable/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fars-machine-readable/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fars-machine-readable/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/CMSgov,https://codeload.github.com/CMSgov/ars-machine-readable/tar.gz/refs/heads/main,README.md,,,,,,,,,,,,,,,,,,,
450272929,CMSgov/cms-bb2-python-sdk,CMSgov,,False,False,2023-10-11T17:23:31.000Z,413,4,3,0,10,main,2024-01-13T02:51:42.898Z,,[],,,Python,True,,,,,cc0-1.0,,git,True,https://github.com/CMSgov.png,2022-01-20T22:07:51.000Z,2023-05-27T12:21:09.000Z,2023-10-11T23:05:39.703Z,,https://github.com/CMSgov/cms-bb2-python-sdk,,[],0.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fcms-bb2-python-sdk,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fcms-bb2-python-sdk/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fcms-bb2-python-sdk/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fcms-bb2-python-sdk/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/CMSgov,https://codeload.github.com/CMSgov/cms-bb2-python-sdk/tar.gz/refs/heads/main,README-sdk-dev.md,,,,LICENSE,,,,,,,,,,,46.0,7.0,6.571428571428571,0.6304347826086957,9ad4257f45aff67557a12e457798f8ef6998fc0e
395082942,CMSgov/AB2D-Libs,CMSgov,,False,False,2024-01-10T18:39:24.000Z,584,1,1,0,7,main,2024-01-10T21:17:30.377Z,,[],,,Java,True,,,,,cc0-1.0,,git,True,https://github.com/CMSgov.png,2021-08-11T18:29:28.000Z,2023-04-12T20:36:06.000Z,2023-11-07T22:53:00.292Z,70ba847f-8153-4c0c-b441-d92bb63c85e4,https://github.com/CMSgov/AB2D-Libs,,[],0.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2FAB2D-Libs,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2FAB2D-Libs/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2FAB2D-Libs/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2FAB2D-Libs/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/CMSgov,https://codeload.github.com/CMSgov/AB2D-Libs/tar.gz/refs/heads/main,README.md,,,,LICENSE,,,,,.github/CODEOWNERS,,,,,,,,,,
130376233,CMSgov/beneficiary-reporting-validation,CMSgov,,False,False,2024-01-10T15:22:30.000Z,1369,2,1,3,17,master,2024-01-10T17:50:40.285Z,,[],,,TypeScript,True,,,,,cc0-1.0,,git,True,https://github.com/CMSgov.png,2018-04-20T14:52:58.000Z,2021-12-22T14:15:13.000Z,2023-12-29T17:39:01.099Z,44ff6326-223e-4ce0-b570-482fa7c50d1f,https://github.com/CMSgov/beneficiary-reporting-validation,,[],11.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbeneficiary-reporting-validation,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbeneficiary-reporting-validation/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbeneficiary-reporting-validation/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbeneficiary-reporting-validation/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/CMSgov,https://codeload.github.com/CMSgov/beneficiary-reporting-validation/tar.gz/refs/heads/master,README.md,,.github/CONTRIBUTING.md,,LICENSE,,,,,.github/CODEOWNERS,SECURITY.md,.github/SUPPORT.md,,,,,,,,
